"N","min(displacement (0))","q1(displacement (0))","med(displacement (0))","q3(displacement (0))","max(displacement (0))","avg(displacement (0))","std(displacement (0))","min(displacement (1))","q1(displacement (1))","med(displacement (1))","q3(displacement (1))","max(displacement (1))","avg(displacement (1))","std(displacement (1))","min(displacement (2))","q1(displacement (2))","med(displacement (2))","q3(displacement (2))","max(displacement (2))","avg(displacement (2))","std(displacement (2))","min(displacement (Magnitude))","q1(displacement (Magnitude))","med(displacement (Magnitude))","q3(displacement (Magnitude))","max(displacement (Magnitude))","avg(displacement (Magnitude))","std(displacement (Magnitude))","min(vtkOriginalPointIds)","q1(vtkOriginalPointIds)","med(vtkOriginalPointIds)","q3(vtkOriginalPointIds)","max(vtkOriginalPointIds)","avg(vtkOriginalPointIds)","std(vtkOriginalPointIds)","min(X)","q1(X)","med(X)","q3(X)","max(X)","avg(X)","std(X)","min(Y)","q1(Y)","med(Y)","q3(Y)","max(Y)","avg(Y)","std(Y)","min(Z)","q1(Z)","med(Z)","q3(Z)","max(Z)","avg(Z)","std(Z)","vtkValidPointMask","Time"
1,0,0,0,0,0,0,0,-0.0852856,-0.0852856,-0.0852856,-0.0852856,-0.0852856,-0.0852856,0,0.195161,0.195161,0.195161,0.195161,0.195161,0.195161,0,0.2129822751,0.2129822751,0.2129822751,0.2129822751,0.2129822751,0.2129822751,0,7,7,7,7,7,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,745
1,0,0,0,0,0,0,0,-0.0854899,-0.0854899,-0.0854899,-0.0854899,-0.0854899,-0.0854899,0,0.195698,0.195698,0.195698,0.195698,0.195698,0.195698,0,0.2135561523,0.2135561523,0.2135561523,0.2135561523,0.2135561523,0.2135561523,0,7,7,7,7,7,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,746
1,0,0,0,0,0,0,0,-0.0856942,-0.0856942,-0.0856942,-0.0856942,-0.0856942,-0.0856942,0,0.196235,0.196235,0.196235,0.196235,0.196235,0.196235,0,0.2141300332,0.2141300332,0.2141300332,0.2141300332,0.2141300332,0.2141300332,0,7,7,7,7,7,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,747
1,0,0,0,0,0,0,0,-0.0858985,-0.0858985,-0.0858985,-0.0858985,-0.0858985,-0.0858985,0,0.196773,0.196773,0.196773,0.196773,0.196773,0.196773,0,0.2147048342,0.2147048342,0.2147048342,0.2147048342,0.2147048342,0.2147048342,0,7,7,7,7,7,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,748
1,0,0,0,0,0,0,0,-0.0861029,-0.0861029,-0.0861029,-0.0861029,-0.0861029,-0.0861029,0,0.197312,0.197312,0.197312,0.197312,0.197312,0.197312,0,0.2152805953,0.2152805953,0.2152805953,0.2152805953,0.2152805953,0.2152805953,0,7,7,7,7,7,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,749
1,0,0,0,0,0,0,0,-0.0863076,-0.0863076,-0.0863076,-0.0863076,-0.0863076,-0.0863076,0,0.197852,0.197852,0.197852,0.197852,0.197852,0.197852,0,0.2158573967,0.2158573967,0.2158573967,0.2158573967,0.2158573967,0.2158573967,0,7,7,7,7,7,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,750
1,0,0,0,0,0,0,0,-0.0865125,-0.0865125,-0.0865125,-0.0865125,-0.0865125,-0.0865125,0,0.198392,0.198392,0.198392,0.198392,0.198392,0.198392,0,0.2164342818,0.2164342818,0.2164342818,0.2164342818,0.2164342818,0.2164342818,0,7,7,7,7,7,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,751
1,0,0,0,0,0,0,0,-0.0867178,-0.0867178,-0.0867178,-0.0867178,-0.0867178,-0.0867178,0,0.198933,0.198933,0.198933,0.198933,0.198933,0.198933,0,0.2170122469,0.2170122469,0.2170122469,0.2170122469,0.2170122469,0.2170122469,0,7,7,7,7,7,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,752
1,0,0,0,0,0,0,0,-0.0869234,-0.0869234,-0.0869234,-0.0869234,-0.0869234,-0.0869234,0,0.199475,0.199475,0.199475,0.199475,0.199475,0.199475,0,0.2175912523,0.2175912523,0.2175912523,0.2175912523,0.2175912523,0.2175912523,0,7,7,7,7,7,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,753
1,0,0,0,0,0,0,0,-0.0871295,-0.0871295,-0.0871295,-0.0871295,-0.0871295,-0.0871295,0,0.200017,0.200017,0.200017,0.200017,0.200017,0.200017,0,0.218170461,0.218170461,0.218170461,0.218170461,0.218170461,0.218170461,0,7,7,7,7,7,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,754
1,0,0,0,0,0,0,0,-0.0873361,-0.0873361,-0.0873361,-0.0873361,-0.0873361,-0.0873361,0,0.20056,0.20056,0.20056,0.20056,0.20056,0.20056,0,0.2187507896,0.2187507896,0.2187507896,0.2187507896,0.2187507896,0.2187507896,0,7,7,7,7,7,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,755
1,0,0,0,0,0,0,0,-0.0875431,-0.0875431,-0.0875431,-0.0875431,-0.0875431,-0.0875431,0,0.201103,0.201103,0.201103,0.201103,0.201103,0.201103,0,0.2193312813,0.2193312813,0.2193312813,0.2193312813,0.2193312813,0.2193312813,0,7,7,7,7,7,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,756
1,0,0,0,0,0,0,0,-0.0877504,-0.0877504,-0.0877504,-0.0877504,-0.0877504,-0.0877504,0,0.201647,0.201647,0.201647,0.201647,0.201647,0.201647,0,0.219912813,0.219912813,0.219912813,0.219912813,0.219912813,0.219912813,0,7,7,7,7,7,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,757
1,0,0,0,0,0,0,0,-0.0879582,-0.0879582,-0.0879582,-0.0879582,-0.0879582,-0.0879582,0,0.202191,0.202191,0.202191,0.202191,0.202191,0.202191,0,0.2204945474,0.2204945474,0.2204945474,0.2204945474,0.2204945474,0.2204945474,0,7,7,7,7,7,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,758
1,0,0,0,0,0,0,0,-0.0881662,-0.0881662,-0.0881662,-0.0881662,-0.0881662,-0.0881662,0,0.202736,0.202736,0.202736,0.202736,0.202736,0.202736,0,0.2210772818,0.2210772818,0.2210772818,0.2210772818,0.2210772818,0.2210772818,0,7,7,7,7,7,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,759
1,0,0,0,0,0,0,0,-0.0883743,-0.0883743,-0.0883743,-0.0883743,-0.0883743,-0.0883743,0,0.203282,0.203282,0.203282,0.203282,0.203282,0.203282,0,0.2216609763,0.2216609763,0.2216609763,0.2216609763,0.2216609763,0.2216609763,0,7,7,7,7,7,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,760
1,0,0,0,0,0,0,0,-0.0885826,-0.0885826,-0.0885826,-0.0885826,-0.0885826,-0.0885826,0,0.203829,0.203829,0.203829,0.203829,0.203829,0.203829,0,0.222245671,0.222245671,0.222245671,0.222245671,0.222245671,0.222245671,0,7,7,7,7,7,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,761
1,0,0,0,0,0,0,0,-0.088791,-0.088791,-0.088791,-0.088791,-0.088791,-0.088791,0,0.204376,0.204376,0.204376,0.204376,0.204376,0.204376,0,0.2228304087,0.2228304087,0.2228304087,0.2228304087,0.2228304087,0.2228304087,0,7,7,7,7,7,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,762
1,0,0,0,0,0,0,0,-0.0889992,-0.0889992,-0.0889992,-0.0889992,-0.0889992,-0.0889992,0,0.204925,0.204925,0.204925,0.204925,0.204925,0.204925,0,0.2234169045,0.2234169045,0.2234169045,0.2234169045,0.2234169045,0.2234169045,0,7,7,7,7,7,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,763
1,0,0,0,0,0,0,0,-0.0892074,-0.0892074,-0.0892074,-0.0892074,-0.0892074,-0.0892074,0,0.205474,0.205474,0.205474,0.205474,0.205474,0.205474,0,0.2240034037,0.2240034037,0.2240034037,0.2240034037,0.2240034037,0.2240034037,0,7,7,7,7,7,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,764
1,0,0,0,0,0,0,0,-0.0894155,-0.0894155,-0.0894155,-0.0894155,-0.0894155,-0.0894155,0,0.206024,0.206024,0.206024,0.206024,0.206024,0.206024,0,0.2245907839,0.2245907839,0.2245907839,0.2245907839,0.2245907839,0.2245907839,0,7,7,7,7,7,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,765
1,0,0,0,0,0,0,0,-0.0896234,-0.0896234,-0.0896234,-0.0896234,-0.0896234,-0.0896234,0,0.206576,0.206576,0.206576,0.206576,0.206576,0.206576,0,0.2251799227,0.2251799227,0.2251799227,0.2251799227,0.2251799227,0.2251799227,0,7,7,7,7,7,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,766
1,0,0,0,0,0,0,0,-0.0898312,-0.0898312,-0.0898312,-0.0898312,-0.0898312,-0.0898312,0,0.207128,0.207128,0.207128,0.207128,0.207128,0.207128,0,0.2257690255,0.2257690255,0.2257690255,0.2257690255,0.2257690255,0.2257690255,0,7,7,7,7,7,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,767
1,0,0,0,0,0,0,0,-0.0900389,-0.0900389,-0.0900389,-0.0900389,-0.0900389,-0.0900389,0,0.207681,0.207681,0.207681,0.207681,0.207681,0.207681,0,0.2263590097,0.2263590097,0.2263590097,0.2263590097,0.2263590097,0.2263590097,0,7,7,7,7,7,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,768
1,0,0,0,0,0,0,0,-0.0902465,-0.0902465,-0.0902465,-0.0902465,-0.0902465,-0.0902465,0,0.208235,0.208235,0.208235,0.208235,0.208235,0.208235,0,0.2269498755,0.2269498755,0.2269498755,0.2269498755,0.2269498755,0.2269498755,0,7,7,7,7,7,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,769
1,0,0,0,0,0,0,0,-0.0904541,-0.0904541,-0.0904541,-0.0904541,-0.0904541,-0.0904541,0,0.20879,0.20879,0.20879,0.20879,0.20879,0.20879,0,0.2275416628,0.2275416628,0.2275416628,0.2275416628,0.2275416628,0.2275416628,0,7,7,7,7,7,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,770
1,0,0,0,0,0,0,0,-0.0906618,-0.0906618,-0.0906618,-0.0906618,-0.0906618,-0.0906618,0,0.209346,0.209346,0.209346,0.209346,0.209346,0.209346,0,0.2281344115,0.2281344115,0.2281344115,0.2281344115,0.2281344115,0.2281344115,0,7,7,7,7,7,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,771
1,0,0,0,0,0,0,0,-0.0908697,-0.0908697,-0.0908697,-0.0908697,-0.0908697,-0.0908697,0,0.209903,0.209903,0.209903,0.209903,0.209903,0.209903,0,0.2287281613,0.2287281613,0.2287281613,0.2287281613,0.2287281613,0.2287281613,0,7,7,7,7,7,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,772
1,0,0,0,0,0,0,0,-0.0910779,-0.0910779,-0.0910779,-0.0910779,-0.0910779,-0.0910779,0,0.21046,0.21046,0.21046,0.21046,0.21046,0.21046,0,0.2293220344,0.2293220344,0.2293220344,0.2293220344,0.2293220344,0.2293220344,0,7,7,7,7,7,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,773
1,0,0,0,0,0,0,0,-0.0912864,-0.0912864,-0.0912864,-0.0912864,-0.0912864,-0.0912864,0,0.211018,0.211018,0.211018,0.211018,0.211018,0.211018,0,0.2299169484,0.2299169484,0.2299169484,0.2299169484,0.2299169484,0.2299169484,0,7,7,7,7,7,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,774
1,0,0,0,0,0,0,0,-0.0914952,-0.0914952,-0.0914952,-0.0914952,-0.0914952,-0.0914952,0,0.211577,0.211577,0.211577,0.211577,0.211577,0.211577,0,0.2305129032,0.2305129032,0.2305129032,0.2305129032,0.2305129032,0.2305129032,0,7,7,7,7,7,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,775
1,0,0,0,0,0,0,0,-0.0917045,-0.0917045,-0.0917045,-0.0917045,-0.0917045,-0.0917045,0,0.212136,0.212136,0.212136,0.212136,0.212136,0.212136,0,0.2311090604,0.2311090604,0.2311090604,0.2311090604,0.2311090604,0.2311090604,0,7,7,7,7,7,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,776
1,0,0,0,0,0,0,0,-0.0919143,-0.0919143,-0.0919143,-0.0919143,-0.0919143,-0.0919143,0,0.212695,0.212695,0.212695,0.212695,0.212695,0.212695,0,0.2317054198,0.2317054198,0.2317054198,0.2317054198,0.2317054198,0.2317054198,0,7,7,7,7,7,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,777
1,0,0,0,0,0,0,0,-0.0921244,-0.0921244,-0.0921244,-0.0921244,-0.0921244,-0.0921244,0,0.213256,0.213256,0.213256,0.213256,0.213256,0.213256,0,0.2323037378,0.2323037378,0.2323037378,0.2323037378,0.2323037378,0.2323037378,0,7,7,7,7,7,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,778
1,0,0,0,0,0,0,0,-0.092335,-0.092335,-0.092335,-0.092335,-0.092335,-0.092335,0,0.213816,0.213816,0.213816,0.213816,0.213816,0.213816,0,0.2329013398,0.2329013398,0.2329013398,0.2329013398,0.2329013398,0.2329013398,0,7,7,7,7,7,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,779
1,0,0,0,0,0,0,0,-0.0925459,-0.0925459,-0.0925459,-0.0925459,-0.0925459,-0.0925459,0,0.214378,0.214378,0.214378,0.214378,0.214378,0.214378,0,0.2335009004,0.2335009004,0.2335009004,0.2335009004,0.2335009004,0.2335009004,0,7,7,7,7,7,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,780
1,0,0,0,0,0,0,0,-0.0927571,-0.0927571,-0.0927571,-0.0927571,-0.0927571,-0.0927571,0,0.21494,0.21494,0.21494,0.21494,0.21494,0.21494,0,0.2341005835,0.2341005835,0.2341005835,0.2341005835,0.2341005835,0.2341005835,0,7,7,7,7,7,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,781
1,0,0,0,0,0,0,0,-0.0929685,-0.0929685,-0.0929685,-0.0929685,-0.0929685,-0.0929685,0,0.215502,0.215502,0.215502,0.215502,0.215502,0.215502,0,0.2347003494,0.2347003494,0.2347003494,0.2347003494,0.2347003494,0.2347003494,0,7,7,7,7,7,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,782
1,0,0,0,0,0,0,0,-0.09318,-0.09318,-0.09318,-0.09318,-0.09318,-0.09318,0,0.216066,0.216066,0.216066,0.216066,0.216066,0.216066,0,0.2353019948,0.2353019948,0.2353019948,0.2353019948,0.2353019948,0.2353019948,0,7,7,7,7,7,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,783
1,0,0,0,0,0,0,0,-0.0933915,-0.0933915,-0.0933915,-0.0933915,-0.0933915,-0.0933915,0,0.21663,0.21663,0.21663,0.21663,0.21663,0.21663,0,0.2359036438,0.2359036438,0.2359036438,0.2359036438,0.2359036438,0.2359036438,0,7,7,7,7,7,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,784
1,0,0,0,0,0,0,0,-0.093603,-0.093603,-0.093603,-0.093603,-0.093603,-0.093603,0,0.217196,0.217196,0.217196,0.217196,0.217196,0.217196,0,0.2365071331,0.2365071331,0.2365071331,0.2365071331,0.2365071331,0.2365071331,0,7,7,7,7,7,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,785
1,0,0,0,0,0,0,0,-0.0938144,-0.0938144,-0.0938144,-0.0938144,-0.0938144,-0.0938144,0,0.217762,0.217762,0.217762,0.217762,0.217762,0.217762,0,0.2371105866,0.2371105866,0.2371105866,0.2371105866,0.2371105866,0.2371105866,0,7,7,7,7,7,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,786
1,0,0,0,0,0,0,0,-0.0940257,-0.0940257,-0.0940257,-0.0940257,-0.0940257,-0.0940257,0,0.218329,0.218329,0.218329,0.218329,0.218329,0.218329,0,0.2377149228,0.2377149228,0.2377149228,0.2377149228,0.2377149228,0.2377149228,0,7,7,7,7,7,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,787
1,0,0,0,0,0,0,0,-0.0942368,-0.0942368,-0.0942368,-0.0942368,-0.0942368,-0.0942368,0,0.218897,0.218897,0.218897,0.218897,0.218897,0.218897,0,0.2383201021,0.2383201021,0.2383201021,0.2383201021,0.2383201021,0.2383201021,0,7,7,7,7,7,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,788
1,0,0,0,0,0,0,0,-0.0944477,-0.0944477,-0.0944477,-0.0944477,-0.0944477,-0.0944477,0,0.219467,0.219467,0.219467,0.219467,0.219467,0.219467,0,0.2389270435,0.2389270435,0.2389270435,0.2389270435,0.2389270435,0.2389270435,0,7,7,7,7,7,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,789
1,0,0,0,0,0,0,0,-0.0946586,-0.0946586,-0.0946586,-0.0946586,-0.0946586,-0.0946586,0,0.220037,0.220037,0.220037,0.220037,0.220037,0.220037,0,0.2395339891,0.2395339891,0.2395339891,0.2395339891,0.2395339891,0.2395339891,0,7,7,7,7,7,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,790
1,0,0,0,0,0,0,0,-0.0948693,-0.0948693,-0.0948693,-0.0948693,-0.0948693,-0.0948693,0,0.220608,0.220608,0.220608,0.220608,0.220608,0.220608,0,0.2401417784,0.2401417784,0.2401417784,0.2401417784,0.2401417784,0.2401417784,0,7,7,7,7,7,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,791
1,0,0,0,0,0,0,0,-0.0950801,-0.0950801,-0.0950801,-0.0950801,-0.0950801,-0.0950801,0,0.22118,0.22118,0.22118,0.22118,0.22118,0.22118,0,0.2407505303,0.2407505303,0.2407505303,0.2407505303,0.2407505303,0.2407505303,0,7,7,7,7,7,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,792
1,0,0,0,0,0,0,0,-0.0952909,-0.0952909,-0.0952909,-0.0952909,-0.0952909,-0.0952909,0,0.221753,0.221753,0.221753,0.221753,0.221753,0.221753,0,0.2413602052,0.2413602052,0.2413602052,0.2413602052,0.2413602052,0.2413602052,0,7,7,7,7,7,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,793
1,0,0,0,0,0,0,0,-0.0955019,-0.0955019,-0.0955019,-0.0955019,-0.0955019,-0.0955019,0,0.222326,0.222326,0.222326,0.222326,0.222326,0.222326,0,0.2419699634,0.2419699634,0.2419699634,0.2419699634,0.2419699634,0.2419699634,0,7,7,7,7,7,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,794
1,0,0,0,0,0,0,0,-0.0957131,-0.0957131,-0.0957131,-0.0957131,-0.0957131,-0.0957131,0,0.2229,0.2229,0.2229,0.2229,0.2229,0.2229,0,0.2425807237,0.2425807237,0.2425807237,0.2425807237,0.2425807237,0.2425807237,0,7,7,7,7,7,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,795
1,0,0,0,0,0,0,0,-0.0959246,-0.0959246,-0.0959246,-0.0959246,-0.0959246,-0.0959246,0,0.223475,0.223475,0.223475,0.223475,0.223475,0.223475,0,0.2431925256,0.2431925256,0.2431925256,0.2431925256,0.2431925256,0.2431925256,0,7,7,7,7,7,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,796
1,0,0,0,0,0,0,0,-0.0961365,-0.0961365,-0.0961365,-0.0961365,-0.0961365,-0.0961365,0,0.224051,0.224051,0.224051,0.224051,0.224051,0.224051,0,0.2438054085,0.2438054085,0.2438054085,0.2438054085,0.2438054085,0.2438054085,0,7,7,7,7,7,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,797
1,0,0,0,0,0,0,0,-0.0963488,-0.0963488,-0.0963488,-0.0963488,-0.0963488,-0.0963488,0,0.224627,0.224627,0.224627,0.224627,0.224627,0.224627,0,0.2444184535,0.2444184535,0.2444184535,0.2444184535,0.2444184535,0.2444184535,0,7,7,7,7,7,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,798
1,0,0,0,0,0,0,0,-0.0965615,-0.0965615,-0.0965615,-0.0965615,-0.0965615,-0.0965615,0,0.225203,0.225203,0.225203,0.225203,0.225203,0.225203,0,0.2450316602,0.2450316602,0.2450316602,0.2450316602,0.2450316602,0.2450316602,0,7,7,7,7,7,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,799
1,0,0,0,0,0,0,0,-0.0967747,-0.0967747,-0.0967747,-0.0967747,-0.0967747,-0.0967747,0,0.225781,0.225781,0.225781,0.225781,0.225781,0.225781,0,0.2456469062,0.2456469062,0.2456469062,0.2456469062,0.2456469062,0.2456469062,0,7,7,7,7,7,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,800
1,0,0,0,0,0,0,0,-0.0969882,-0.0969882,-0.0969882,-0.0969882,-0.0969882,-0.0969882,0,0.226358,0.226358,0.226358,0.226358,0.226358,0.226358,0,0.2462613553,0.2462613553,0.2462613553,0.2462613553,0.2462613553,0.2462613553,0,7,7,7,7,7,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,801
1,0,0,0,0,0,0,0,-0.0972021,-0.0972021,-0.0972021,-0.0972021,-0.0972021,-0.0972021,0,0.226937,0.226937,0.226937,0.226937,0.226937,0.226937,0,0.2468778042,0.2468778042,0.2468778042,0.2468778042,0.2468778042,0.2468778042,0,7,7,7,7,7,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,802
1,0,0,0,0,0,0,0,-0.0974163,-0.0974163,-0.0974163,-0.0974163,-0.0974163,-0.0974163,0,0.227516,0.227516,0.227516,0.227516,0.227516,0.227516,0,0.2474943752,0.2474943752,0.2474943752,0.2474943752,0.2474943752,0.2474943752,0,7,7,7,7,7,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,803
1,0,0,0,0,0,0,0,-0.0976307,-0.0976307,-0.0976307,-0.0976307,-0.0976307,-0.0976307,0,0.228095,0.228095,0.228095,0.228095,0.228095,0.228095,0,0.2481110288,0.2481110288,0.2481110288,0.2481110288,0.2481110288,0.2481110288,0,7,7,7,7,7,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,804
1,0,0,0,0,0,0,0,-0.0978452,-0.0978452,-0.0978452,-0.0978452,-0.0978452,-0.0978452,0,0.228676,0.228676,0.228676,0.228676,0.228676,0.228676,0,0.2487295643,0.2487295643,0.2487295643,0.2487295643,0.2487295643,0.2487295643,0,7,7,7,7,7,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,805
1,0,0,0,0,0,0,0,-0.0980598,-0.0980598,-0.0980598,-0.0980598,-0.0980598,-0.0980598,0,0.229257,0.229257,0.229257,0.229257,0.229257,0.229257,0,0.249348143,0.249348143,0.249348143,0.249348143,0.249348143,0.249348143,0,7,7,7,7,7,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,806
1,0,0,0,0,0,0,0,-0.0982743,-0.0982743,-0.0982743,-0.0982743,-0.0982743,-0.0982743,0,0.229839,0.229839,0.229839,0.229839,0.229839,0.229839,0,0.2499676058,0.2499676058,0.2499676058,0.2499676058,0.2499676058,0.2499676058,0,7,7,7,7,7,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,807
1,0,0,0,0,0,0,0,-0.0984887,-0.0984887,-0.0984887,-0.0984887,-0.0984887,-0.0984887,0,0.230423,0.230423,0.230423,0.230423,0.230423,0.230423,0,0.2505888724,0.2505888724,0.2505888724,0.2505888724,0.2505888724,0.2505888724,0,7,7,7,7,7,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,808
1,0,0,0,0,0,0,0,-0.098703,-0.098703,-0.098703,-0.098703,-0.098703,-0.098703,0,0.231007,0.231007,0.231007,0.231007,0.231007,0.231007,0,0.2512101038,0.2512101038,0.2512101038,0.2512101038,0.2512101038,0.2512101038,0,7,7,7,7,7,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,809
1,0,0,0,0,0,0,0,-0.0989171,-0.0989171,-0.0989171,-0.0989171,-0.0989171,-0.0989171,0,0.231592,0.231592,0.231592,0.231592,0.231592,0.231592,0,0.2518321805,0.2518321805,0.2518321805,0.2518321805,0.2518321805,0.2518321805,0,7,7,7,7,7,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,810
1,0,0,0,0,0,0,0,-0.099131,-0.099131,-0.099131,-0.099131,-0.099131,-0.099131,0,0.232178,0.232178,0.232178,0.232178,0.232178,0.232178,0,0.2524551026,0.2524551026,0.2524551026,0.2524551026,0.2524551026,0.2524551026,0,7,7,7,7,7,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,811
1,0,0,0,0,0,0,0,-0.0993448,-0.0993448,-0.0993448,-0.0993448,-0.0993448,-0.0993448,0,0.232765,0.232765,0.232765,0.232765,0.232765,0.232765,0,0.2530789097,0.2530789097,0.2530789097,0.2530789097,0.2530789097,0.2530789097,0,7,7,7,7,7,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,812
