"N","min(Stress (0))","q1(Stress (0))","med(Stress (0))","q3(Stress (0))","max(Stress (0))","avg(Stress (0))","std(Stress (0))","min(Stress (1))","q1(Stress (1))","med(Stress (1))","q3(Stress (1))","max(Stress (1))","avg(Stress (1))","std(Stress (1))","min(Stress (2))","q1(Stress (2))","med(Stress (2))","q3(Stress (2))","max(Stress (2))","avg(Stress (2))","std(Stress (2))","min(Stress (3))","q1(Stress (3))","med(Stress (3))","q3(Stress (3))","max(Stress (3))","avg(Stress (3))","std(Stress (3))","min(Stress (4))","q1(Stress (4))","med(Stress (4))","q3(Stress (4))","max(Stress (4))","avg(Stress (4))","std(Stress (4))","min(Stress (5))","q1(Stress (5))","med(Stress (5))","q3(Stress (5))","max(Stress (5))","avg(Stress (5))","std(Stress (5))","min(Stress (6))","q1(Stress (6))","med(Stress (6))","q3(Stress (6))","max(Stress (6))","avg(Stress (6))","std(Stress (6))","min(Stress (7))","q1(Stress (7))","med(Stress (7))","q3(Stress (7))","max(Stress (7))","avg(Stress (7))","std(Stress (7))","min(Stress (8))","q1(Stress (8))","med(Stress (8))","q3(Stress (8))","max(Stress (8))","avg(Stress (8))","std(Stress (8))","min(Stress (Magnitude))","q1(Stress (Magnitude))","med(Stress (Magnitude))","q3(Stress (Magnitude))","max(Stress (Magnitude))","avg(Stress (Magnitude))","std(Stress (Magnitude))","min(Strain (0))","q1(Strain (0))","med(Strain (0))","q3(Strain (0))","max(Strain (0))","avg(Strain (0))","std(Strain (0))","min(Strain (1))","q1(Strain (1))","med(Strain (1))","q3(Strain (1))","max(Strain (1))","avg(Strain (1))","std(Strain (1))","min(Strain (2))","q1(Strain (2))","med(Strain (2))","q3(Strain (2))","max(Strain (2))","avg(Strain (2))","std(Strain (2))","min(Strain (3))","q1(Strain (3))","med(Strain (3))","q3(Strain (3))","max(Strain (3))","avg(Strain (3))","std(Strain (3))","min(Strain (4))","q1(Strain (4))","med(Strain (4))","q3(Strain (4))","max(Strain (4))","avg(Strain (4))","std(Strain (4))","min(Strain (5))","q1(Strain (5))","med(Strain (5))","q3(Strain (5))","max(Strain (5))","avg(Strain (5))","std(Strain (5))","min(Strain (6))","q1(Strain (6))","med(Strain (6))","q3(Strain (6))","max(Strain (6))","avg(Strain (6))","std(Strain (6))","min(Strain (7))","q1(Strain (7))","med(Strain (7))","q3(Strain (7))","max(Strain (7))","avg(Strain (7))","std(Strain (7))","min(Strain (8))","q1(Strain (8))","med(Strain (8))","q3(Strain (8))","max(Strain (8))","avg(Strain (8))","std(Strain (8))","min(Strain (Magnitude))","q1(Strain (Magnitude))","med(Strain (Magnitude))","q3(Strain (Magnitude))","max(Strain (Magnitude))","avg(Strain (Magnitude))","std(Strain (Magnitude))","min(vtkOriginalCellIds)","q1(vtkOriginalCellIds)","med(vtkOriginalCellIds)","q3(vtkOriginalCellIds)","max(vtkOriginalCellIds)","avg(vtkOriginalCellIds)","std(vtkOriginalCellIds)","vtkValidPointMask","Time"
1,46574,46574,46574,46574,46574,46574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46574,46574,46574,46574,46574,46574,0,-7.2119e-17,-7.2119e-17,-7.2119e-17,-7.2119e-17,-7.2119e-17,-7.2119e-17,0,0,0,0,0,0,0,0,-7.2119e-17,-7.2119e-17,-7.2119e-17,-7.2119e-17,-7.2119e-17,-7.2119e-17,0,46567,46567,46567,46567,46567,46567,0,80664,80664,80664,80664,80664,80664,0,-1.8878e-05,-1.8878e-05,-1.8878e-05,-1.8878e-05,-1.8878e-05,-1.8878e-05,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-1.8878e-05,-1.8878e-05,-1.8878e-05,-1.8878e-05,-1.8878e-05,-1.8878e-05,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,5.8047e-05,5.8047e-05,5.8047e-05,5.8047e-05,5.8047e-05,5.8047e-05,0,1.2247,1.2247,1.2247,1.2247,1.2247,1.2247,0,0,0,0,0,0,0,0,1,10
1,43567,43567,43567,43567,43567,43567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43567,43567,43567,43567,43567,43567,0,-1.3405e-16,-1.3405e-16,-1.3405e-16,-1.3405e-16,-1.3405e-16,-1.3405e-16,0,0,0,0,0,0,0,0,-1.3405e-16,-1.3405e-16,-1.3405e-16,-1.3405e-16,-1.3405e-16,-1.3405e-16,0,43560,43560,43560,43560,43560,43560,0,75457,75457,75457,75457,75457,75457,0,-2.4764e-05,-2.4764e-05,-2.4764e-05,-2.4764e-05,-2.4764e-05,-2.4764e-05,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-2.4764e-05,-2.4764e-05,-2.4764e-05,-2.4764e-05,-2.4764e-05,-2.4764e-05,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,6.8316e-05,6.8316e-05,6.8316e-05,6.8316e-05,6.8316e-05,6.8316e-05,0,1.2247,1.2247,1.2247,1.2247,1.2247,1.2247,0,0,0,0,0,0,0,0,1,11
1,38610,38610,38610,38610,38610,38610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38610,38610,38610,38610,38610,38610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38603,38603,38603,38603,38603,38603,0,66871,66871,66871,66871,66871,66871,0,-3.1487e-05,-3.1487e-05,-3.1487e-05,-3.1487e-05,-3.1487e-05,-3.1487e-05,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-3.1487e-05,-3.1487e-05,-3.1487e-05,-3.1487e-05,-3.1487e-05,-3.1487e-05,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,7.9286e-05,7.9286e-05,7.9286e-05,7.9286e-05,7.9286e-05,7.9286e-05,0,1.2247,1.2247,1.2247,1.2247,1.2247,1.2247,0,0,0,0,0,0,0,0,1,12
1,32275,32275,32275,32275,32275,32275,0,-4.5917e-38,-4.5917e-38,-4.5917e-38,-4.5917e-38,-4.5917e-38,-4.5917e-38,0,-9.579e-17,-9.579e-17,-9.579e-17,-9.579e-17,-9.579e-17,-9.579e-17,0,-4.5917e-38,-4.5917e-38,-4.5917e-38,-4.5917e-38,-4.5917e-38,-4.5917e-38,0,32275,32275,32275,32275,32275,32275,0,-1.9158e-16,-1.9158e-16,-1.9158e-16,-1.9158e-16,-1.9158e-16,-1.9158e-16,0,-9.579e-17,-9.579e-17,-9.579e-17,-9.579e-17,-9.579e-17,-9.579e-17,0,-1.9158e-16,-1.9158e-16,-1.9158e-16,-1.9158e-16,-1.9158e-16,-1.9158e-16,0,32267,32267,32267,32267,32267,32267,0,55897,55897,55897,55897,55897,55897,0,-3.8952e-05,-3.8952e-05,-3.8952e-05,-3.8952e-05,-3.8952e-05,-3.8952e-05,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-3.8952e-05,-3.8952e-05,-3.8952e-05,-3.8952e-05,-3.8952e-05,-3.8952e-05,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,9.1052e-05,9.1052e-05,9.1052e-05,9.1052e-05,9.1052e-05,9.1052e-05,0,1.2247,1.2247,1.2247,1.2247,1.2247,1.2247,0,0,0,0,0,0,0,0,1,13
1,25291,25291,25291,25291,25291,25291,0,-4.5917e-38,-4.5917e-38,-4.5917e-38,-4.5917e-38,-4.5917e-38,-4.5917e-38,0,-7.213e-17,-7.213e-17,-7.213e-17,-7.213e-17,-7.213e-17,-7.213e-17,0,-4.5917e-38,-4.5917e-38,-4.5917e-38,-4.5917e-38,-4.5917e-38,-4.5917e-38,0,25291,25291,25291,25291,25291,25291,0,-1.4426e-16,-1.4426e-16,-1.4426e-16,-1.4426e-16,-1.4426e-16,-1.4426e-16,0,-7.213e-17,-7.213e-17,-7.213e-17,-7.213e-17,-7.213e-17,-7.213e-17,0,-1.4426e-16,-1.4426e-16,-1.4426e-16,-1.4426e-16,-1.4426e-16,-1.4426e-16,0,25285,25285,25285,25285,25285,25285,0,43802,43802,43802,43802,43802,43802,0,-4.7038e-05,-4.7038e-05,-4.7038e-05,-4.7038e-05,-4.7038e-05,-4.7038e-05,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-4.7038e-05,-4.7038e-05,-4.7038e-05,-4.7038e-05,-4.7038e-05,-4.7038e-05,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,0.00010374,0.00010374,0.00010374,0.00010374,0.00010374,0.00010374,0,1.2247,1.2247,1.2247,1.2247,1.2247,1.2247,0,0,0,0,0,0,0,0,1,14
1,18465,18465,18465,18465,18465,18465,0,-4.5917e-38,-4.5917e-38,-4.5917e-38,-4.5917e-38,-4.5917e-38,-4.5917e-38,0,-4.9006e-17,-4.9006e-17,-4.9006e-17,-4.9006e-17,-4.9006e-17,-4.9006e-17,0,-4.5917e-38,-4.5917e-38,-4.5917e-38,-4.5917e-38,-4.5917e-38,-4.5917e-38,0,18465,18465,18465,18465,18465,18465,0,-9.8012e-17,-9.8012e-17,-9.8012e-17,-9.8012e-17,-9.8012e-17,-9.8012e-17,0,-4.9006e-17,-4.9006e-17,-4.9006e-17,-4.9006e-17,-4.9006e-17,-4.9006e-17,0,-9.8012e-17,-9.8012e-17,-9.8012e-17,-9.8012e-17,-9.8012e-17,-9.8012e-17,0,18460,18460,18460,18460,18460,18460,0,31980,31980,31980,31980,31980,31980,0,-5.5611e-05,-5.5611e-05,-5.5611e-05,-5.5611e-05,-5.5611e-05,-5.5611e-05,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-5.5611e-05,-5.5611e-05,-5.5611e-05,-5.5611e-05,-5.5611e-05,-5.5611e-05,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,0.00011747,0.00011747,0.00011747,0.00011747,0.00011747,0.00011747,0,1.2247,1.2247,1.2247,1.2247,1.2247,1.2247,0,0,0,0,0,0,0,0,1,15
1,12585,12585,12585,12585,12585,12585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12585,12585,12585,12585,12585,12585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12582,12582,12582,12582,12582,12582,0,21796,21796,21796,21796,21796,21796,0,-6.4538e-05,-6.4538e-05,-6.4538e-05,-6.4538e-05,-6.4538e-05,-6.4538e-05,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-6.4538e-05,-6.4538e-05,-6.4538e-05,-6.4538e-05,-6.4538e-05,-6.4538e-05,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,0.00013239,0.00013239,0.00013239,0.00013239,0.00013239,0.00013239,0,1.2247,1.2247,1.2247,1.2247,1.2247,1.2247,0,0,0,0,0,0,0,0,1,16
1,8328.4,8328.4,8328.4,8328.4,8328.4,8328.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8328.4,8328.4,8328.4,8328.4,8328.4,8328.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8326.5,8326.5,8326.5,8326.5,8326.5,8326.5,0,14424,14424,14424,14424,14424,14424,0,-7.3707e-05,-7.3707e-05,-7.3707e-05,-7.3707e-05,-7.3707e-05,-7.3707e-05,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-7.3707e-05,-7.3707e-05,-7.3707e-05,-7.3707e-05,-7.3707e-05,-7.3707e-05,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,0.00014861,0.00014861,0.00014861,0.00014861,0.00014861,0.00014861,0,1.2247,1.2247,1.2247,1.2247,1.2247,1.2247,0,0,0,0,0,0,0,0,1,17
1,6186.7,6186.7,6186.7,6186.7,6186.7,6186.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6186.7,6186.7,6186.7,6186.7,6186.7,6186.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6185.6,6185.6,6185.6,6185.6,6185.6,6185.6,0,10715,10715,10715,10715,10715,10715,0,-8.3037e-05,-8.3037e-05,-8.3037e-05,-8.3037e-05,-8.3037e-05,-8.3037e-05,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-8.3037e-05,-8.3037e-05,-8.3037e-05,-8.3037e-05,-8.3037e-05,-8.3037e-05,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,0.00016621,0.00016621,0.00016621,0.00016621,0.00016621,0.00016621,0,1.2247,1.2247,1.2247,1.2247,1.2247,1.2247,0,0,0,0,0,0,0,0,1,18
1,6406.9,6406.9,6406.9,6406.9,6406.9,6406.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6406.9,6406.9,6406.9,6406.9,6406.9,6406.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6405.5,6405.5,6405.5,6405.5,6405.5,6405.5,0,11096,11096,11096,11096,11096,11096,0,-9.2485e-05,-9.2485e-05,-9.2485e-05,-9.2485e-05,-9.2485e-05,-9.2485e-05,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-9.2485e-05,-9.2485e-05,-9.2485e-05,-9.2485e-05,-9.2485e-05,-9.2485e-05,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,0.00018522,0.00018522,0.00018522,0.00018522,0.00018522,0.00018522,0,1.2247,1.2247,1.2247,1.2247,1.2247,1.2247,0,0,0,0,0,0,0,0,1,19
1,8963.6,8963.6,8963.6,8963.6,8963.6,8963.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8963.6,8963.6,8963.6,8963.6,8963.6,8963.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8960.5,8960.5,8960.5,8960.5,8960.5,8960.5,0,15524,15524,15524,15524,15524,15524,0,-0.00010206,-0.00010206,-0.00010206,-0.00010206,-0.00010206,-0.00010206,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.00010206,-0.00010206,-0.00010206,-0.00010206,-0.00010206,-0.00010206,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,0.00020566,0.00020566,0.00020566,0.00020566,0.00020566,0.00020566,0,1.2247,1.2247,1.2247,1.2247,1.2247,1.2247,0,0,0,0,0,0,0,0,1,20
1,13562,13562,13562,13562,13562,13562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13562,13562,13562,13562,13562,13562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13555,13555,13555,13555,13555,13555,0,23486,23486,23486,23486,23486,23486,0,-0.0001118,-0.0001118,-0.0001118,-0.0001118,-0.0001118,-0.0001118,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.0001118,-0.0001118,-0.0001118,-0.0001118,-0.0001118,-0.0001118,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,0.00022746,0.00022746,0.00022746,0.00022746,0.00022746,0.00022746,0,1.2247,1.2247,1.2247,1.2247,1.2247,1.2247,0,0,0,0,0,0,0,0,1,21
1,19671,19671,19671,19671,19671,19671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19671,19671,19671,19671,19671,19671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19659,19659,19659,19659,19659,19659,0,34064,34064,34064,34064,34064,34064,0,-0.0001218,-0.0001218,-0.0001218,-0.0001218,-0.0001218,-0.0001218,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.0001218,-0.0001218,-0.0001218,-0.0001218,-0.0001218,-0.0001218,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,0.00025053,0.00025053,0.00025053,0.00025053,0.00025053,0.00025053,0,1.2247,1.2247,1.2247,1.2247,1.2247,1.2247,0,0,0,0,0,0,0,0,1,22
1,26586,26586,26586,26586,26586,26586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26586,26586,26586,26586,26586,26586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26567,26567,26567,26567,26567,26567,0,46037,46037,46037,46037,46037,46037,0,-0.00013219,-0.00013219,-0.00013219,-0.00013219,-0.00013219,-0.00013219,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.00013219,-0.00013219,-0.00013219,-0.00013219,-0.00013219,-0.00013219,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,0.00027477,0.00027477,0.00027477,0.00027477,0.00027477,0.00027477,0,1.2247,1.2247,1.2247,1.2247,1.2247,1.2247,0,0,0,0,0,0,0,0,1,23
1,33508,33508,33508,33508,33508,33508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33508,33508,33508,33508,33508,33508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33482,33482,33482,33482,33482,33482,0,58023,58023,58023,58023,58023,58023,0,-0.00014308,-0.00014308,-0.00014308,-0.00014308,-0.00014308,-0.00014308,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.00014308,-0.00014308,-0.00014308,-0.00014308,-0.00014308,-0.00014308,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,0.00030004,0.00030004,0.00030004,0.00030004,0.00030004,0.00030004,0,1.2247,1.2247,1.2247,1.2247,1.2247,1.2247,0,0,0,0,0,0,0,0,1,24
1,39640,39640,39640,39640,39640,39640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39640,39640,39640,39640,39640,39640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39606,39606,39606,39606,39606,39606,0,68639,68639,68639,68639,68639,68639,0,-0.00015462,-0.00015462,-0.00015462,-0.00015462,-0.00015462,-0.00015462,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.00015462,-0.00015462,-0.00015462,-0.00015462,-0.00015462,-0.00015462,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,0.0003262,0.0003262,0.0003262,0.0003262,0.0003262,0.0003262,0,1.2247,1.2247,1.2247,1.2247,1.2247,1.2247,0,0,0,0,0,0,0,0,1,25
1,44273,44273,44273,44273,44273,44273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44273,44273,44273,44273,44273,44273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44231,44231,44231,44231,44231,44231,0,76659,76659,76659,76659,76659,76659,0,-0.00016692,-0.00016692,-0.00016692,-0.00016692,-0.00016692,-0.00016692,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.00016692,-0.00016692,-0.00016692,-0.00016692,-0.00016692,-0.00016692,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,0.00035314,0.00035314,0.00035314,0.00035314,0.00035314,0.00035314,0,1.2247,1.2247,1.2247,1.2247,1.2247,1.2247,0,0,0,0,0,0,0,0,1,26
1,46872,46872,46872,46872,46872,46872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46872,46872,46872,46872,46872,46872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46824,46824,46824,46824,46824,46824,0,81158,81158,81158,81158,81158,81158,0,-0.00018007,-0.00018007,-0.00018007,-0.00018007,-0.00018007,-0.00018007,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.00018007,-0.00018007,-0.00018007,-0.00018007,-0.00018007,-0.00018007,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,0.00038077,0.00038077,0.00038077,0.00038077,0.00038077,0.00038077,0,1.2247,1.2247,1.2247,1.2247,1.2247,1.2247,0,0,0,0,0,0,0,0,1,27
1,47138,47138,47138,47138,47138,47138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47138,47138,47138,47138,47138,47138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47086,47086,47086,47086,47086,47086,0,81615,81615,81615,81615,81615,81615,0,-0.00019412,-0.00019412,-0.00019412,-0.00019412,-0.00019412,-0.00019412,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.00019412,-0.00019412,-0.00019412,-0.00019412,-0.00019412,-0.00019412,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,0.00040904,0.00040904,0.00040904,0.00040904,0.00040904,0.00040904,0,1.2247,1.2247,1.2247,1.2247,1.2247,1.2247,0,0,0,0,0,0,0,0,1,28
1,45039,45039,45039,45039,45039,45039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45039,45039,45039,45039,45039,45039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44986,44986,44986,44986,44986,44986,0,77979,77979,77979,77979,77979,77979,0,-0.00020907,-0.00020907,-0.00020907,-0.00020907,-0.00020907,-0.00020907,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.00020907,-0.00020907,-0.00020907,-0.00020907,-0.00020907,-0.00020907,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,0.00043794,0.00043794,0.00043794,0.00043794,0.00043794,0.00043794,0,1.2247,1.2247,1.2247,1.2247,1.2247,1.2247,0,0,0,0,0,0,0,0,1,29
